Time.Stamp, Utv, Umv, Urv, Vtv, Vmv, Vrv, Wtv, Wmv, Wrv, Ttv, Tmv, Trv
2016-01-05 11:00:00,  0.1002356E+00,  0.7104015E-01,  0.2919728E-01,  0.1818370E+00,  0.1540080E+00,  0.2783481E-01,  0.4766894E-01,  0.2722697E-01,  0.2044206E-01,  0.3577930E-02,  0.2137451E-02,  0.1440534E-02
2016-01-05 12:00:00,  0.1563777E+00,  0.1399184E+00,  0.1645488E-01,  0.1170157E+00,  0.1016733E+00,  0.1534007E-01,  0.5970756E-01,  0.4526976E-01,  0.1443973E-01,  0.2803974E-01,  0.2320576E-01,  0.4834225E-02
2016-01-05 13:00:00,  0.2112204E+00,  0.1823907E+00,  0.2879898E-01,  0.2410256E+00,  0.2119721E+00,  0.2905552E-01,  0.3774590E-01,  0.1980221E-01,  0.1794472E-01,  0.8799698E-02,  0.6427927E-02,  0.2371646E-02
2016-01-05 14:00:00,  0.9073658E-01,  0.7450806E-01,  0.1622772E-01,  0.2176726E+00,  0.2007158E+00,  0.1696831E-01,  0.2023257E-01,  0.9496517E-02,  0.1073632E-01,  0.1169928E-02,  0.6776830E-03,  0.4922171E-03
2016-01-05 15:00:00,  0.9113550E-01,  0.8818161E-01,  0.2945090E-02,  0.1008157E+00,  0.9791503E-01,  0.2892580E-02,  0.4364816E-02,  0.2847928E-02,  0.1517206E-02,  0.2691979E-02,  0.2190809E-02,  0.5011646E-03
2016-01-05 16:00:00,  0.7020463E-01,  0.6386382E-01,  0.6348536E-02,  0.6740476E-01,  0.6120921E-01,  0.6201435E-02,  0.8091409E-02,  0.4170590E-02,  0.3921311E-02,  0.4999991E-02,  0.3800551E-02,  0.1199476E-02
2016-01-05 17:00:00,  0.3105230E+00,  0.2668315E+00,  0.4362708E-01,  0.2300312E+00,  0.1866682E+00,  0.4335393E-01,  0.3330733E-01,  0.1074529E-01,  0.2256210E-01,  0.3780478E-02,  0.2653199E-02,  0.1127332E-02
2016-01-05 18:00:00,  0.1446348E+00,  0.1142012E+00,  0.3043266E-01,  0.2068366E+00,  0.1813102E+00,  0.2548118E-01,  0.2197854E-01,  0.6260557E-02,  0.1571845E-01,  0.1902417E-02,  0.1140077E-02,  0.7622748E-03
2016-01-05 19:00:00,  0.4457538E-01,  0.3876770E-01,  0.5798961E-02,  0.5394088E-01,  0.4947290E-01,  0.4467132E-02,  0.7484996E-02,  0.4227981E-02,  0.3256815E-02,  0.3448513E-02,  0.2585920E-02,  0.8624304E-03
2016-01-05 20:00:00,  0.1102529E+00,  0.1013487E+00,  0.8895393E-02,  0.9739109E-01,  0.8827240E-01,  0.9120958E-02,  0.8892282E-02,  0.3748524E-02,  0.5143898E-02,  0.1132337E-01,  0.9156373E-02,  0.2167488E-02
2016-01-05 21:00:00,  0.1497698E+00,  0.1102005E+00,  0.3958368E-01,  0.2448903E+00,  0.2031640E+00,  0.4167368E-01,  0.3469444E-01,  0.1059962E-01,  0.2409402E-01,  0.9343727E-02,  0.5727149E-02,  0.3616431E-02
2016-01-05 22:00:00,  0.2073714E+00,  0.1601686E+00,  0.4719453E-01,  0.1317796E+00,  0.9353371E-01,  0.3825447E-01,  0.2666949E-01,  0.7107604E-02,  0.1956211E-01,  0.3194641E-02,  0.1804826E-02,  0.1389581E-02
2016-01-05 23:00:00,  0.3049489E+00,  0.2635361E+00,  0.4145369E-01,  0.2046166E+00,  0.1702986E+00,  0.3431279E-01,  0.3098920E-01,  0.1158375E-01,  0.1940516E-01,  0.4484765E-02,  0.2692921E-02,  0.1791860E-02
2016-01-06 00:00:00,  0.2538702E+00,  0.2010614E+00,  0.5280364E-01,  0.1891855E+00,  0.1440970E+00,  0.4507422E-01,  0.3574747E-01,  0.1160834E-01,  0.2413903E-01,  0.6090786E-02,  0.3626010E-02,  0.2464959E-02
2016-01-06 01:00:00,  0.2904519E+00,  0.2496073E+00,  0.4086791E-01,  0.2719936E+00,  0.2330891E+00,  0.3890682E-01,  0.3134743E-01,  0.1166634E-01,  0.1967986E-01,  0.3119859E-02,  0.2081185E-02,  0.1038591E-02
2016-01-06 02:00:00,  0.2265268E+00,  0.1838722E+00,  0.4265980E-01,  0.1793897E+00,  0.1359574E+00,  0.4342171E-01,  0.3706555E-01,  0.1480515E-01,  0.2226163E-01,  0.2737878E-02,  0.1623991E-02,  0.1113973E-02
2016-01-06 03:00:00,  0.1983893E+00,  0.1553829E+00,  0.4299492E-01,  0.2405471E+00,  0.2043973E+00,  0.3613132E-01,  0.3401911E-01,  0.1131529E-01,  0.2270396E-01,  0.2464064E-02,  0.1572839E-02,  0.8910442E-03
2016-01-06 04:00:00,  0.2759983E+00,  0.2510607E+00,  0.2497620E-01,  0.3242227E+00,  0.3047494E+00,  0.1957799E-01,  0.1835428E-01,  0.6171012E-02,  0.1218316E-01,  0.8586059E-02,  0.6928096E-02,  0.1655700E-02
2016-01-06 05:00:00,  0.2295441E+00,  0.1932527E+00,  0.3624492E-01,  0.1768463E+00,  0.1474398E+00,  0.2943803E-01,  0.2553187E-01,  0.7283942E-02,  0.1824782E-01,  0.3258400E-02,  0.1900658E-02,  0.1357781E-02
2016-01-06 06:00:00,  0.1481182E+00,  0.1088656E+00,  0.3925102E-01,  0.9046830E-01,  0.6665939E-01,  0.2380944E-01,  0.1887038E-01,  0.3774759E-02,  0.1509568E-01,  0.1410896E-01,  0.1041730E-01,  0.3691292E-02
2016-01-06 07:00:00,  0.3916538E+00,  0.3748280E+00,  0.1688833E-01,  0.2359107E+00,  0.2201457E+00,  0.1576305E-01,  0.1471435E-01,  0.5603273E-02,  0.9111037E-02,  0.1041526E-01,  0.7127453E-02,  0.3287701E-02
2016-01-06 08:00:00,  0.1376813E+00,  0.1264299E+00,  0.1125528E-01,  0.8919694E-01,  0.7757255E-01,  0.1162962E-01,  0.3716759E-01,  0.2744105E-01,  0.9728258E-02,  0.1549193E-01,  0.1087261E-01,  0.4618715E-02
2016-01-06 09:00:00,  0.1279133E+00,  0.1114646E+00,  0.1645510E-01,  0.1333859E+00,  0.1163192E+00,  0.1705328E-01,  0.3174243E-01,  0.1863144E-01,  0.1310937E-01,  0.1110019E-01,  0.9097873E-02,  0.2002730E-02
2016-01-06 10:00:00,  0.1779195E+00,  0.1448582E+00,  0.3306068E-01,  0.1544980E+00,  0.1237952E+00,  0.3071239E-01,  0.7458007E-01,  0.4817200E-01,  0.2640657E-01,  0.5079360E-01,  0.3665831E-01,  0.1413982E-01
2016-01-06 11:00:00,  0.4779154E+00,  0.4149998E+00,  0.6297304E-01,  0.4201785E+00,  0.3658956E+00,  0.5432194E-01,  0.1065783E+00,  0.6052448E-01,  0.4605289E-01,  0.6810118E-01,  0.4369699E-01,  0.2440769E-01
2016-01-06 12:00:00,  0.6191970E+00,  0.5428793E+00,  0.7636056E-01,  0.4035234E+00,  0.3279193E+00,  0.7561883E-01,  0.9554688E-01,  0.4506632E-01,  0.5048119E-01,  0.5116580E-01,  0.3664808E-01,  0.1452021E-01
2016-01-06 13:00:00,  0.6019681E+00,  0.5170283E+00,  0.8502252E-01,  0.4032440E+00,  0.3285733E+00,  0.7467233E-01,  0.7800177E-01,  0.3329924E-01,  0.4470018E-01,  0.1655908E-01,  0.1144291E-01,  0.5116543E-02
2016-01-06 14:00:00,  0.4534441E+00,  0.3513960E+00,  0.1020797E+00,  0.2567492E+00,  0.1833667E+00,  0.7338309E-01,  0.6950080E-01,  0.1946416E-01,  0.5003710E-01,  0.9234926E-02,  0.5754921E-02,  0.3479965E-02
2016-01-06 15:00:00,  0.2823391E+00,  0.2136744E+00,  0.6865989E-01,  0.8828039E-01,  0.5000796E-01,  0.3827358E-01,  0.3678088E-01,  0.7927416E-02,  0.2885329E-01,  0.3709289E-01,  0.2422443E-01,  0.1286754E-01
2016-01-06 16:00:00,  0.1946868E+00,  0.1449707E+00,  0.4969267E-01,  0.1133497E+00,  0.6432352E-01,  0.4902878E-01,  0.3567324E-01,  0.1103425E-01,  0.2463890E-01,  0.6290044E-01,  0.4249391E-01,  0.2040253E-01
2016-01-06 17:00:00,  0.3188322E+00,  0.2500011E+00,  0.6882531E-01,  0.1305764E+00,  0.6928406E-01,  0.6129831E-01,  0.3933477E-01,  0.1112386E-01,  0.2821086E-01,  0.2951885E+00,  0.2095789E+00,  0.8563352E-01
2016-01-06 18:00:00,  0.3432631E+00,  0.2660311E+00,  0.7723758E-01,  0.1852069E+00,  0.1081687E+00,  0.7703295E-01,  0.5332014E-01,  0.1523816E-01,  0.3808191E-01,  0.2247795E-01,  0.1135046E-01,  0.1112741E-01
2016-01-06 19:00:00,  0.4321051E+00,  0.2991048E+00,  0.1330135E+00,  0.3473710E+00,  0.1974137E+00,  0.1499656E+00,  0.9583560E-01,  0.2503737E-01,  0.7079884E-01,  0.2447321E-01,  0.1165339E-01,  0.1281976E-01
2016-01-06 20:00:00,  0.2858512E+00,  0.2079252E+00,  0.7793152E-01,  0.2077525E+00,  0.1297745E+00,  0.7799601E-01,  0.5549063E-01,  0.1410844E-01,  0.4138238E-01,  0.2782636E-01,  0.1556522E-01,  0.1226175E-01
2016-01-06 21:00:00,  0.4700992E+00,  0.3859281E+00,  0.8419802E-01,  0.3962074E+00,  0.3381216E+00,  0.5807788E-01,  0.5144962E-01,  0.1241754E-01,  0.3903289E-01,  0.2668595E-01,  0.1514221E-01,  0.1154467E-01
2016-01-06 22:00:00,  0.5713106E+00,  0.5097960E+00,  0.6155553E-01,  0.1655215E+00,  0.1140921E+00,  0.5143847E-01,  0.4014400E-01,  0.1326930E-01,  0.2687435E-01,  0.1878630E+00,  0.1596942E+00,  0.2815327E-01
2016-01-06 23:00:00,  0.4344568E-01,  0.3154395E-01,  0.1190268E-01,  0.8099268E-01,  0.7082040E-01,  0.1015890E-01,  0.8797348E-02,  0.2803789E-02,  0.5993737E-02,  0.4921935E-01,  0.4022914E-01,  0.8994720E-02
2016-01-07 00:00:00,  0.8279879E-01,  0.7784856E-01,  0.4969417E-02,  0.1385984E+00,  0.1336768E+00,  0.4932207E-02,  0.3747585E-02,  0.1371126E-02,  0.2376471E-02,  0.5978978E-01,  0.5408644E-01,  0.5704284E-02
2016-01-07 01:00:00,  0.8310831E-01,  0.7907096E-01,  0.4018062E-02,  0.1587663E+00,  0.1551388E+00,  0.3639587E-02,  0.2848197E-02,  0.9230761E-03,  0.1925153E-02,  0.4983538E-01,  0.4256851E-01,  0.7267849E-02
2016-01-07 02:00:00,  0.9030803E-01,  0.8332863E-01,  0.6986155E-02,  0.9891625E-01,  0.9258243E-01,  0.6328497E-02,  0.4687916E-02,  0.1549805E-02,  0.3138068E-02,  0.4278413E-01,  0.3652655E-01,  0.6257392E-02
2016-01-07 03:00:00,  0.5414038E-01,  0.4253823E-01,  0.1160986E-01,  0.4655297E-01,  0.3587606E-01,  0.1067333E-01,  0.7728184E-02,  0.2089232E-02,  0.5638972E-02,  0.3752937E-01,  0.2936800E-01,  0.8164542E-02
2016-01-07 04:00:00,  0.9804626E-01,  0.8676325E-01,  0.1129239E-01,  0.8772974E-01,  0.7633050E-01,  0.1139080E-01,  0.1055315E-01,  0.4193134E-02,  0.6360032E-02,  0.3922531E-01,  0.3029621E-01,  0.8926221E-02
2016-01-07 05:00:00,  0.1285029E+00,  0.1235194E+00,  0.4965193E-02,  0.8609438E-01,  0.8167877E-01,  0.4408207E-02,  0.3763944E-02,  0.1590913E-02,  0.2172990E-02,  0.7430573E-01,  0.6760882E-01,  0.6697077E-02
2016-01-07 06:00:00,  0.9228134E-01,  0.8992003E-01,  0.2374784E-02,  0.1243970E+00,  0.1221505E+00,  0.2231408E-02,  0.2086680E-02,  0.1024221E-02,  0.1062550E-02,  0.4178236E-01,  0.3959072E-01,  0.2184061E-02
2016-01-07 07:00:00,  0.3069223E-01,  0.2762686E-01,  0.3067005E-02,  0.1025119E+00,  0.9868428E-01,  0.3844035E-02,  0.3148223E-02,  0.1448004E-02,  0.1700192E-02,  0.5363862E-01,  0.5031114E-01,  0.3329617E-02
2016-01-07 08:00:00,  0.7012212E-01,  0.5839937E-01,  0.1172364E-01,  0.9253747E-01,  0.8191981E-01,  0.1061905E-01,  0.1078362E-01,  0.4492363E-02,  0.6291444E-02,  0.2966254E-01,  0.2419994E-01,  0.5463214E-02
2016-01-07 09:00:00,  0.7912575E-01,  0.6106718E-01,  0.1805128E-01,  0.1038606E+00,  0.8550823E-01,  0.1835476E-01,  0.2105660E-01,  0.9912594E-02,  0.1114414E-01,  0.1939061E-01,  0.1493051E-01,  0.4460867E-02
2016-01-07 10:00:00,  0.1466928E+00,  0.1359845E+00,  0.1070886E-01,  0.7729936E-01,  0.6866374E-01,  0.8635373E-02,  0.2280745E-01,  0.1579010E-01,  0.7017724E-02,  0.5334707E-02,  0.4520345E-02,  0.8131069E-03
2016-01-07 11:00:00,  0.2271174E+00,  0.1934695E+00,  0.3363464E-01,  0.1445701E+00,  0.1089326E+00,  0.3562806E-01,  0.6595045E-01,  0.4038950E-01,  0.2556246E-01,  0.6107379E-02,  0.4864320E-02,  0.1242479E-02
2016-01-07 12:00:00,  0.1155462E+00,  0.9953179E-01,  0.1602287E-01,  0.1264064E+00,  0.1093769E+00,  0.1703307E-01,  0.4568573E-01,  0.3223706E-01,  0.1344977E-01,  0.3913600E-02,  0.2869139E-02,  0.1044649E-02
2016-01-07 13:00:00,  0.2437408E+00,  0.2337839E+00,  0.9876037E-02,  0.1059113E+00,  0.9423543E-01,  0.1166941E-01,  0.3228398E-01,  0.2379089E-01,  0.8491713E-02,  0.8701816E-02,  0.7038157E-02,  0.1662359E-02
2016-01-07 14:00:00,  0.2091416E+00,  0.2019809E+00,  0.7127299E-02,  0.1025946E+00,  0.9538355E-01,  0.7194139E-02,  0.1100164E-01,  0.6185228E-02,  0.4816541E-02,  0.5042851E-02,  0.4177466E-02,  0.8659401E-03
2016-01-07 15:00:00,  0.2047103E+00,  0.1813511E+00,  0.2338403E-01,  0.4304851E+00,  0.4107992E+00,  0.1963819E-01,  0.1551475E-01,  0.4683326E-02,  0.1083151E-01,  0.1507034E-01,  0.1106281E-01,  0.4008648E-02
2016-01-07 16:00:00,  0.5504188E-01,  0.3714119E-01,  0.1789936E-01,  0.1519938E+00,  0.1369631E+00,  0.1506931E-01,  0.1330454E-01,  0.4762840E-02,  0.8541632E-02,  0.2158981E-01,  0.1644192E-01,  0.5147156E-02
2016-01-07 17:00:00,  0.1852860E+00,  0.1652652E+00,  0.2002647E-01,  0.1028701E+00,  0.8309767E-01,  0.1978294E-01,  0.1786126E-01,  0.5625899E-02,  0.1223539E-01,  0.2362328E-01,  0.1958694E-01,  0.4035947E-02
2016-01-07 18:00:00,  0.2110307E+00,  0.1857352E+00,  0.2530298E-01,  0.1915716E+00,  0.1578046E+00,  0.3376302E-01,  0.2426548E-01,  0.6450271E-02,  0.1781521E-01,  0.2834328E-01,  0.1820961E-01,  0.1013502E-01
2016-01-07 19:00:00,  0.2581494E+00,  0.2076914E+00,  0.5046405E-01,  0.1953432E+00,  0.1500599E+00,  0.4528237E-01,  0.3853196E-01,  0.1161483E-01,  0.2691776E-01,  0.9914394E-01,  0.7354839E-01,  0.2560082E-01
2016-01-07 20:00:00,  0.3117522E+00,  0.2674224E+00,  0.4436116E-01,  0.1561598E+00,  0.1251411E+00,  0.3101786E-01,  0.2847248E-01,  0.8493762E-02,  0.1997845E-01,  0.1050808E+00,  0.7283486E-01,  0.3224157E-01
2016-01-07 21:00:00,  0.2437312E+00,  0.2057920E+00,  0.3794774E-01,  0.1298716E+00,  0.1009758E+00,  0.2889607E-01,  0.2253707E-01,  0.6867199E-02,  0.1567002E-01,  0.1113976E+00,  0.7486179E-01,  0.3653855E-01
2016-01-07 22:00:00,  0.1956014E+00,  0.1736582E+00,  0.2197617E-01,  0.1486759E+00,  0.1304830E+00,  0.1821279E-01,  0.1484561E-01,  0.5637011E-02,  0.9208633E-02,  0.9048300E-01,  0.7395172E-01,  0.1652908E-01
2016-01-07 23:00:00,  0.1580603E+00,  0.1054434E+00,  0.5261782E-01,  0.1257318E+00,  0.7525681E-01,  0.5047715E-01,  0.3971694E-01,  0.1067599E-01,  0.2904043E-01,  0.3994934E-01,  0.2325460E-01,  0.1669375E-01
2016-01-08 00:00:00,  0.1724488E+00,  0.1615744E+00,  0.1087670E-01,  0.2127626E+00,  0.2036828E+00,  0.9085661E-02,  0.7023179E-02,  0.1912757E-02,  0.5110380E-02,  0.5986152E-01,  0.4468076E-01,  0.1518470E-01
2016-01-08 01:00:00,  0.2746651E+00,  0.2667582E+00,  0.7878335E-02,  0.3091559E+00,  0.3041680E+00,  0.5025836E-02,  0.4802457E-02,  0.1714591E-02,  0.3087610E-02,  0.1744487E+00,  0.1582199E+00,  0.1624047E-01
2016-01-08 02:00:00,  0.1039418E+00,  0.9660689E-01,  0.7329711E-02,  0.2020980E+00,  0.1916677E+00,  0.1041164E-01,  0.7970103E-02,  0.3075038E-02,  0.4895722E-02,  0.1984029E+00,  0.1769668E+00,  0.2141552E-01
2016-01-08 03:00:00,  0.1072211E+00,  0.9569833E-01,  0.1152041E-01,  0.2500669E+00,  0.2348753E+00,  0.1519412E-01,  0.1020912E-01,  0.3844859E-02,  0.6364115E-02,  0.6111912E-01,  0.4595716E-01,  0.1516569E-01
2016-01-08 04:00:00,  0.1162491E+00,  0.1092081E+00,  0.7059219E-02,  0.4378256E+00,  0.4299561E+00,  0.7822954E-02,  0.7136439E-02,  0.3149842E-02,  0.3986632E-02,  0.2083616E+00,  0.1906554E+00,  0.1768813E-01
2016-01-08 05:00:00,  0.1835193E+00,  0.1250656E+00,  0.5844430E-01,  0.2814898E+00,  0.2137843E+00,  0.6770306E-01,  0.5942765E-01,  0.2121360E-01,  0.3821348E-01,  0.6839583E-01,  0.4226428E-01,  0.2613223E-01
2016-01-08 06:00:00,  0.1693328E+00,  0.1170975E+00,  0.5223425E-01,  0.3008616E+00,  0.2295127E+00,  0.7129322E-01,  0.5972139E-01,  0.1962142E-01,  0.4009945E-01,  0.3587826E-01,  0.1935511E-01,  0.1652329E-01
2016-01-08 07:00:00,  0.2346904E+00,  0.1596954E+00,  0.7499281E-01,  0.2365448E+00,  0.1405669E+00,  0.9596274E-01,  0.8699399E-01,  0.2966146E-01,  0.5733313E-01,  0.4545714E-01,  0.2716751E-01,  0.1829095E-01
2016-01-08 08:00:00,  0.6763911E+00,  0.4373957E+00,  0.2389982E+00,  0.6468270E+00,  0.3682275E+00,  0.2785936E+00,  0.2942992E+00,  0.1106591E+00,  0.1836402E+00,  0.1322196E-01,  0.6971624E-02,  0.6250429E-02
2016-01-08 09:00:00,  0.5822845E+00,  0.4450783E+00,  0.1371783E+00,  0.4871074E+00,  0.3053477E+00,  0.1817778E+00,  0.1810030E+00,  0.6999393E-01,  0.1110120E+00,  0.4586596E-02,  0.3312799E-02,  0.1274046E-02
2016-01-08 10:00:00,  0.8928075E+00,  0.6847398E+00,  0.2081126E+00,  0.7377725E+00,  0.4726760E+00,  0.2651188E+00,  0.2803768E+00,  0.1134038E+00,  0.1669654E+00,  0.7838690E-02,  0.5159844E-02,  0.2679150E-02
2016-01-08 11:00:00,  0.3196476E+00,  0.2418330E+00,  0.7780709E-01,  0.3687433E+00,  0.2740338E+00,  0.9471105E-01,  0.1386726E+00,  0.7518015E-01,  0.6349072E-01,  0.1516447E-01,  0.1037649E-01,  0.4787676E-02
2016-01-08 12:00:00,  0.2179978E+00,  0.1815471E+00,  0.3643104E-01,  0.2122536E+00,  0.1713681E+00,  0.4089663E-01,  0.9518743E-01,  0.6122617E-01,  0.3395876E-01,  0.8331266E-02,  0.6284190E-02,  0.2047273E-02
2016-01-08 13:00:00,  0.2142802E+00,  0.1687638E+00,  0.4549991E-01,  0.2889620E+00,  0.2334234E+00,  0.5554179E-01,  0.6888617E-01,  0.3468437E-01,  0.3419880E-01,  0.4066685E-02,  0.2964955E-02,  0.1101802E-02
2016-01-08 14:00:00,  0.4182239E-01,  0.3614073E-01,  0.5684123E-02,  0.6952170E-01,  0.6316589E-01,  0.6361206E-02,  0.1051015E-01,  0.6504645E-02,  0.4005001E-02,  0.1686902E-02,  0.1264020E-02,  0.4228369E-03
2016-01-08 15:00:00,  0.3881574E-01,  0.3549483E-01,  0.3324016E-02,  0.5386350E-01,  0.5026024E-01,  0.3602554E-02,  0.5314913E-02,  0.3211517E-02,  0.2103445E-02,  0.1746432E-01,  0.1554924E-01,  0.1914838E-02
2016-01-08 16:00:00,  0.1516341E-01,  0.1241978E-01,  0.2743438E-02,  0.4879583E-01,  0.4660891E-01,  0.2184471E-02,  0.2392297E-02,  0.1027794E-02,  0.1364532E-02,  0.1944936E-01,  0.1765111E-01,  0.1798513E-02
2016-01-08 17:00:00,  0.7739072E-01,  0.7425613E-01,  0.3128345E-02,  0.2001994E-01,  0.1714704E-01,  0.2876241E-02,  0.3547260E-02,  0.1978597E-02,  0.1568834E-02,  0.3867804E-01,  0.3637181E-01,  0.2307309E-02
2016-01-08 18:00:00,  0.1305094E+00,  0.1230639E+00,  0.7464010E-02,  0.3003726E-01,  0.2399964E-01,  0.6041247E-02,  0.5811514E-02,  0.2299825E-02,  0.3511725E-02,  0.1714889E-01,  0.1477208E-01,  0.2379363E-02
2016-01-08 19:00:00,  0.2278663E+00,  0.2136612E+00,  0.1419204E-01,  0.6259972E-01,  0.4998237E-01,  0.1262190E-01,  0.9796968E-02,  0.3295283E-02,  0.6501620E-02,  0.1333420E-01,  0.1158097E-01,  0.1753306E-02
2016-01-08 20:00:00,  0.1939506E+00,  0.1687515E+00,  0.2520277E-01,  0.1402294E+00,  0.1196719E+00,  0.2055442E-01,  0.1983632E-01,  0.6984880E-02,  0.1285134E-01,  0.7646507E-02,  0.5828778E-02,  0.1817778E-02
2016-01-08 21:00:00,  0.7271928E-01,  0.5692396E-01,  0.1578630E-01,  0.1852567E+00,  0.1707143E+00,  0.1454432E-01,  0.1463172E-01,  0.5561754E-02,  0.9069809E-02,  0.6742899E-02,  0.5328738E-02,  0.1413490E-02
2016-01-08 22:00:00,  0.1298672E+00,  0.1091828E+00,  0.2068407E-01,  0.1482437E+00,  0.1289284E+00,  0.1929169E-01,  0.1546189E-01,  0.5513887E-02,  0.9947843E-02,  0.3513854E-02,  0.2618426E-02,  0.8954251E-03
2016-01-08 23:00:00,  0.2284227E+00,  0.2091423E+00,  0.1927184E-01,  0.1844922E+00,  0.1673280E+00,  0.1715002E-01,  0.1733886E-01,  0.6147488E-02,  0.1119166E-01,  0.3089580E-02,  0.2155649E-02,  0.9338976E-03
2016-01-09 00:00:00,  0.1916362E+00,  0.1697500E+00,  0.2190250E-01,  0.1340161E+00,  0.1146821E+00,  0.1933661E-01,  0.1887234E-01,  0.7353315E-02,  0.1151871E-01,  0.4208187E-02,  0.2967266E-02,  0.1240827E-02
2016-01-09 01:00:00,  0.1914958E+00,  0.1656221E+00,  0.2586172E-01,  0.1738570E+00,  0.1515977E+00,  0.2224724E-01,  0.2316915E-01,  0.7621706E-02,  0.1554761E-01,  0.3279099E-02,  0.2529727E-02,  0.7491308E-03
2016-01-09 02:00:00,  0.3723277E+00,  0.3297278E+00,  0.4258503E-01,  0.2837420E+00,  0.2451162E+00,  0.3864612E-01,  0.4155285E-01,  0.1479725E-01,  0.2675597E-01,  0.4551092E-02,  0.3838956E-02,  0.7118285E-03
2016-01-09 03:00:00,  0.3682821E+00,  0.3218620E+00,  0.4639091E-01,  0.2522762E+00,  0.2045277E+00,  0.4775612E-01,  0.4342263E-01,  0.1674223E-01,  0.2667928E-01,  0.1204293E-02,  0.6651342E-03,  0.5390738E-03
2016-01-09 04:00:00,  0.2001610E+00,  0.1784346E+00,  0.2168718E-01,  0.7679604E-01,  0.5792129E-01,  0.1887613E-01,  0.2112184E-01,  0.9053127E-02,  0.1206891E-01,  0.1167577E-02,  0.6654063E-03,  0.5021672E-03
2016-01-09 05:00:00,  0.1850778E+00,  0.1512611E+00,  0.3381581E-01,  0.9120446E-01,  0.6320274E-01,  0.2800072E-01,  0.3030142E-01,  0.1156586E-01,  0.1873554E-01,  0.8830525E-02,  0.8140774E-02,  0.6907725E-03
2016-01-09 06:00:00,  0.1131955E+00,  0.9837637E-01,  0.1481666E-01,  0.7130747E-01,  0.5657543E-01,  0.1472325E-01,  0.1952478E-01,  0.7082101E-02,  0.1244207E-01,  0.2826382E-02,  0.2310025E-02,  0.5158184E-03
2016-01-09 07:00:00,  0.4673855E-01,  0.3663001E-01,  0.1010990E-01,  0.5184594E-01,  0.4423143E-01,  0.7612384E-02,  0.9119107E-02,  0.3913634E-02,  0.5205623E-02,  0.2925967E-02,  0.2164398E-02,  0.7604899E-03
2016-01-09 08:00:00,  0.5455861E-01,  0.4888929E-01,  0.5662269E-02,  0.7181700E-01,  0.6656004E-01,  0.5252778E-02,  0.8226382E-02,  0.4783407E-02,  0.3442833E-02,  0.1209027E-02,  0.8494343E-03,  0.3596185E-03
2016-01-09 09:00:00,  0.6091455E-01,  0.5354670E-01,  0.7361381E-02,  0.1076156E+00,  0.1005232E+00,  0.7101567E-02,  0.1612495E-01,  0.1141862E-01,  0.4706223E-02,  0.1951548E-02,  0.1406671E-02,  0.5448064E-03
2016-01-09 10:00:00,  0.7103158E-01,  0.6355885E-01,  0.7473551E-02,  0.4345267E-01,  0.3721328E-01,  0.6236498E-02,  0.1419243E-01,  0.9419700E-02,  0.4772642E-02,  0.2379677E-02,  0.1720744E-02,  0.6589522E-03
2016-01-09 11:00:00,  0.1010583E+00,  0.9248205E-01,  0.8563762E-02,  0.7522558E-01,  0.6610987E-01,  0.9105573E-02,  0.1090887E-01,  0.5527163E-02,  0.5381465E-02,  0.1330612E-02,  0.8461266E-03,  0.4844411E-03
2016-01-09 12:00:00,  0.8464013E-01,  0.8060909E-01,  0.4027537E-02,  0.4456951E-01,  0.4054603E-01,  0.4033530E-02,  0.1317799E-01,  0.9985068E-02,  0.3191592E-02,  0.1814705E-02,  0.1299377E-02,  0.5153934E-03
2016-01-09 13:00:00,  0.5322700E-01,  0.4776834E-01,  0.5462852E-02,  0.5402555E-01,  0.4874451E-01,  0.5279851E-02,  0.7624190E-02,  0.4417732E-02,  0.3206507E-02,  0.2091928E-02,  0.1781570E-02,  0.3099692E-03
2016-01-09 14:00:00,  0.9558219E-01,  0.9009899E-01,  0.5478055E-02,  0.4313149E-01,  0.3727147E-01,  0.5856985E-02,  0.5736482E-02,  0.2991779E-02,  0.2744630E-02,  0.4015914E-02,  0.1940895E-02,  0.2074765E-02
2016-01-09 15:00:00,  0.1098364E+00,  0.1065204E+00,  0.3333846E-02,  0.6075407E-01,  0.5702989E-01,  0.3720225E-02,  0.3578134E-02,  0.1679752E-02,  0.1898301E-02,  0.2337103E-02,  0.1927293E-02,  0.4099012E-03
2016-01-09 16:00:00,  0.1730345E+00,  0.1652175E+00,  0.7793698E-02,  0.4727047E-01,  0.3909764E-01,  0.8172176E-02,  0.8466264E-02,  0.3729763E-02,  0.4736563E-02,  0.1205633E-01,  0.1110451E-01,  0.9534156E-03
2016-01-09 17:00:00,  0.2359827E+00,  0.2060699E+00,  0.2989554E-01,  0.1297415E+00,  0.1011956E+00,  0.2854843E-01,  0.2332917E-01,  0.8006990E-02,  0.1532236E-01,  0.3262441E-02,  0.2393160E-02,  0.8694989E-03
2016-01-09 18:00:00,  0.1922517E+01,  0.1892204E+01,  0.3042530E-01,  0.1514491E+00,  0.1167664E+00,  0.3468765E-01,  0.3728871E-01,  0.1616114E-01,  0.2112712E-01,  0.1101523E-01,  0.9853115E-02,  0.1161529E-02
